Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	12887923	Directional sensing requires G beta gamma-mediated PAK1 and PIX alpha-dependent activation of Cdc42.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GNB1
Pubmed	26553360	miR-339-5p inhibits migration and invasion in ovarian cancer cell lines by targeting NACC1 and BCL6.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MIR339
Pubmed	15226432	Interferon regulatory factor 1 (IRF-1) and IRF-2 distinctively up-regulate gene expression and production of interleukin-7 in human intestinal epithelial cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IRF2
Pubmed	17346701:gr	Filopodia are induced by aquaporin-9 expression.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PRKCZ
Pubmed	24116125	Structural analysis of intermolecular interactions in the kinesin adaptor complex fasciculation and elongation protein zeta 1/ short coiled-coil protein (FEZ1/SCOCO).	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	KLC1
Pubmed	19796535:gr	Toll-like-receptor gene polymorphisms in a Tunisian population with Behçet's disease.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	17110595	A nuclear receptor corepressor-dependent pathway mediates suppression of cytokine-induced C-reactive protein gene expression by liver X receptor.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NR1H3
Pubmed	12167715:gr	High bone resorption in adult aging transgenic mice overexpressing cbfa1/runx2 in cells of the osteoblastic lineage.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	11222751	Sp1 phosphorylation regulates inducible expression of platelet-derived growth factor B-chain gene via atypical protein kinase C-zeta.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PRKCZ
Pubmed	26823825	DAPK1, MGMT and RARB promoter methylation as biomarkers for high-grade cervical lesions.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	28212604	High expression of Claudin-2 in esophageal carcinoma and precancerous lesions is significantly associated with the bile salt receptors VDR and TGR5.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CLDN2
Pubmed	26323264	RGS22 inhibits pancreatic adenocarcinoma cell migration through the G12/13 ¿ subunit/F-actin pathway.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GNA12
Pubmed	19181930:gr	The transcription repressor, ZEB1, cooperates with CtBP2 and HDAC1 to suppress IL-2 gene activation in T cells.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ZEB1
Pubmed	18171674:gr	General transcription factor IIA-gamma increases osteoblast-specific osteocalcin gene expression via activating transcription factor 4 and runt-related transcription factor 2.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	19628791	Induction of transglutaminase 2 by a liver X receptor/retinoic acid receptor alpha pathway increases the clearance of apoptotic cells by human macrophages.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NR1H3
Pubmed	12493738	Basic helix-loop-helix transcription factor epicardin/capsulin/Pod-1 suppresses differentiation by negative regulation of transcription.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	18305481:gr	UNC93B1 delivers nucleotide-sensing toll-like receptors to endolysosomes.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	23727513:gr	Metameric pattern of intervertebral disc/vertebral body is generated independently of Mesp2/Ripply-mediated rostro-caudal patterning of somites in the mouse embryo.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RIPPLY1
Pubmed	19415692	Prolactin induces chitotriosidase expression in human macrophages through PTK, PI3-K, and MAPK pathways.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PTK2B
Pubmed	12411320:gr	Vav1, but not Vav2, contributes to platelet aggregation by CRP and thrombin, but neither is required for regulation of phospholipase C.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PLCG2
Pubmed	16857680:gr	Interplay between Ku, Artemis, and the DNA-dependent protein kinase catalytic subunit at DNA ends.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	DCLRE1C
Pubmed	25444073	Increased placental expression of cannabinoid receptor 1 in preeclampsia: an observational study.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CNR1
Pubmed	14512443	G Protein betagamma subunits stimulate p114RhoGEF, a guanine nucleotide exchange factor for RhoA and Rac1: regulation of cell shape and reactive oxygen species production.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GNB1
Pubmed	17442950:gr	Production of specific mRNA transcripts, usage of an alternate promoter, and octamer-binding transcription factors influence the surface expression levels of the HIV coreceptor CCR5 on primary T cells.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	POU2F2
Pubmed	26858303	Cytokine-Like Factor 1, an Essential Facilitator of Cardiotrophin-Like Cytokine:Ciliary Neurotrophic Factor Receptor ¿ Signaling and sorLA-Mediated Turnover.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SORL1
Pubmed	22231443	Ikaros represses and activates PU.1 cell-type-specifically through the multifunctional Sfpi1 URE and a myeloid specific enhancer.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IKZF1
Pubmed	16243297	A functional link between Disrupted-In-Schizophrenia 1 and the eukaryotic translation initiation factor 3.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	EIF3G
Pubmed	17304625:gr	Expression of IL-10 in Th memory lymphocytes is conditional on IL-12 or IL-4, unless the IL-10 gene is imprinted by GATA-3.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GATA3
Pubmed	22430443:gr	Occupational solvent exposure, genetic variation of DNA repair genes, and the risk of non-Hodgkin's lymphoma.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	12957674:gr	Transcriptional regulation of farnesyl pyrophosphate synthase by liver X receptors.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NR1H3
Pubmed	16964248	FOXO4 transcriptional activity is regulated by monoubiquitination and USP7/HAUSP.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	USP7
Pubmed	7642516	Cleavage of poly(ADP-ribose) polymerase by interleukin-1 beta converting enzyme and its homologs TX and Nedd-2.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PARP1
Pubmed	20665536:gr	The odontogenic ameloblast-associated protein (ODAM) cooperates with RUNX2 and modulates enamel mineralization via regulation of MMP-20.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	19539215	Recombinant human granulocyte colony-stimulating factor significantly decreases the expression of CXCR3 and CCR6 on T cells and preferentially induces T helper cells to a T helper 17 phenotype in peripheral blood harvests.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CCR6
Pubmed	18305109	A novel endogenous human CaMKII inhibitory protein suppresses tumor growth by inducing cell cycle arrest via p27 stabilization.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CAMK2A
Pubmed	18086875:gr	The atypical Rho GTPase Wrch1 collaborates with the nonreceptor tyrosine kinases Pyk2 and Src in regulating cytoskeletal dynamics.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PTK2B
Pubmed	22023388	Large T-antigen up-regulates Kv4.3 K¿ channels through Sp1, and Kv4.3 K¿ channels contribute to cell apoptosis and necrosis through activation of calcium/calmodulin-dependent protein kinase II.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CAMK2A
Pubmed	12086466:gr	p107 and p130 Coordinately regulate proliferation, Cbfa1 expression, and hypertrophic differentiation during endochondral bone development.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	12522210	Identification of a lactoferrin-derived peptide possessing binding activity to hepatitis C virus E2 envelope protein.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CD81
Pubmed	17687328	Recognition of unmethylated histone H3 lysine 4 links BHC80 to LSD1-mediated gene repression.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PHF21A
Pubmed	12383797	Dynamin and endocytosis.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	DNM3
Pubmed	22544934	E2A and CBP/p300 act in synergy to promote chromatin accessibility of the immunoglobulin ¿ locus.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	17690704	Combined high-resolution array-based comparative genomic hybridization and expression profiling of ETV6/RUNX1-positive acute lymphoblastic leukemias reveal a high incidence of cryptic Xq duplications and identify several putative target genes within the commonly gained region.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ETV6
Pubmed	21643654	Inducible expression of TGFß, snail and Zeb1 recapitulates EMT in vitro and in vivo in a NSCLC model.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ZEB1
Pubmed	17442891:gr	Ihh/Gli2 signaling promotes osteoblast differentiation by regulating Runx2 expression and function.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	21472688	Role of cannabinoid receptors and RAGE in inflammatory bowel disease.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CNR1
Pubmed	15178686:gr	Coordinated activation of notch, Wnt, and transforming growth factor-beta signaling pathways in bone morphogenic protein 2-induced osteogenesis. Notch target gene Hey1 inhibits mineralization and Runx2 transcriptional activity.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	19165324:gr	Ca extrusion by NCX is compromised in olfactory sensory neurons of OMP mice.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLC8A1
Pubmed	15069075	Protein kinase C-zeta-induced phosphorylation of Ser318 in insulin receptor substrate-1 (IRS-1) attenuates the interaction with the insulin receptor and the tyrosine phosphorylation of IRS-1.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PRKCZ
Pubmed	20495068:gr	PLZF induces the spontaneous acquisition of memory/effector functions in T cells independently of NKT cell-related signals.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	FYN
Pubmed	23326349:gr	Interaction of G-protein ß¿ complex with chromatin modulates GPCR-dependent gene regulation.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GNB1
Pubmed	18216018:gr	Characterization of cyclin L1 and L2 interactions with CDK11 and splicing factors: influence of cyclin L isoforms on splice site selection.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CDK19
Pubmed	12051827:gr	Slit antagonizes netrin-1 attractive effects during the migration of inferior olivary neurons.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLIT1
Pubmed	8226808	Identification of Trk binding sites for SHC and phosphatidylinositol 3'-kinase and formation of a multimeric signaling complex.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PLCG2
Pubmed	17178715	Targeting and stability of Na/Ca exchanger 1 in cardiomyocytes requires direct interaction with the membrane adaptor ankyrin-B.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLC8A1
Pubmed	12270142	TWIST inactivation reduces CBFA1/RUNX2 expression and DNA binding to the osteocalcin promoter in osteoblasts.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	24522833	Brag2 differentially regulates ß1- and ß3-integrin-dependent adhesion in endothelial cells and is involved in developmental and pathological angiogenesis.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IQSEC1
Pubmed	19451188:gr	Sequestration of E12/E47 and suppression of p27KIP1 play a role in Id2-induced proliferation and tumorigenesis.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	23382212:gr	ARCH domain of XPD, an anchoring platform for CAK that conditions TFIIH DNA repair and transcription activities.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	DDR1
Pubmed	17463416:gr	IkappaB genetic polymorphisms and invasive pneumococcal disease.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NFKBIE
Pubmed	9813312	Cloning and expressions of three mammalian homologues of Drosophila slit suggest possible roles for Slit in the formation and maintenance of the nervous system.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLIT1
Pubmed	18789524:gr	Increased expression of CGRP in sensory afferents of arthritic mice--effect of genetic deletion of the vanilloid receptor TRPV1.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TRPV1
Pubmed	23680128	Oxidized eicosapentaenoic acids more potently reduce LXR¿-induced cellular triacylglycerol via suppression of SREBP-1c, PGC-1ß and GPA than its intact form.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NR1H3
Pubmed	17002555:gr	RANKL treatment releases the negative regulation of the poly(ADP-ribose) polymerase-1 on Tcirg1 gene expression during osteoclastogenesis.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PARP1
Pubmed	19618291	Toll-like receptor 9 agonists up-regulates the expression of cyclooxygenase-2 via activation of NF-kappaB in prostate cancer cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	15967678:gr	Deficient B lymphopoiesis in murine senescence: potential roles for dysregulation of E2A, Pax-5, and STAT5.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	17062560	A molecular mechanism for the heparan sulfate dependence of slit-robo signaling.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLIT1
Pubmed	21405945:gr	Temozolomide induced c-Myc-mediated apoptosis via Akt signalling in MGMT expressing glioblastoma cells.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	10442631	PED/PEA-15: an anti-apoptotic molecule that regulates FAS/TNFR1-induced apoptosis.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PEA15
Pubmed	16782884:gr	ST6Gal-I restrains CD22-dependent antigen receptor endocytosis and Shp-1 recruitment in normal and pathogenic immune signaling.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ST6GAL1
Pubmed	16613857:gr	Cyclin D1-cdk4 induce runx2 ubiquitination and degradation.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	22875967	Herpes simplex virus 1 ubiquitin ligase ICP0 interacts with PML isoform I and induces its SUMO-independent degradation.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	USP7
Pubmed	18198130	Induction of proline-rich tyrosine kinase2 (Pyk2) through C/EBPbeta is involved in PMA-induced monocyte differentiation.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PTK2B
Pubmed	8083187	The protein product of the c-cbl protooncogene is the 120-kDa tyrosine-phosphorylated protein in Jurkat cells activated via the T cell antigen receptor.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	BLK
Pubmed	26669941	Liver X receptor-¿ and miR-130a-3p regulate expression of sphingosine 1-phosphate receptor 2 in human umbilical vein endothelial cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NR1H3
Pubmed	19451267:gr	Unc93B1 biases Toll-like receptor responses to nucleic acid in dendritic cells toward DNA- but against RNA-sensing.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	11792813	The nuclear localization domain of the MEF2 family of transcription factors shows member-specific features and mediates the nuclear import of histone deacetylase 4.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	HDAC4
Pubmed	19480937:gr	Recurrent loss, but lack of mutations, of the SMARCB1 tumor suppressor gene in T-cell prolymphocytic leukemia with TCL1A-TCRAD juxtaposition.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCL1A
Pubmed	17360662:gr	MicroRNA-192 in diabetic kidney glomeruli and its function in TGF-beta-induced collagen expression via inhibition of E-box repressors.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ZEB1
Pubmed	19886988:gr	Association of polymorphism in genes encoding kappaB inhibitors (IkappaB) with susceptibility to and phenotype of Graves' disease: a case-control study.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	NFKBIL1
Pubmed	12153574	Presence and regulation of the endocannabinoid system in human dendritic cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CNR1
Pubmed	23192947	Genetic inhibition of Na+-Ca2+ exchanger current disables fight or flight sinoatrial node activity without affecting resting heart rate.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLC8A1
Pubmed	25586538	Candidate pathway-based genetic association study of platinum and platinum-taxane related toxicity in a cohort of primary lung cancer patients.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	21447796:gr	MYC, PARP1, and chemoresistance: BIN there, done that?	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PARP1
Pubmed	17503961	Isoform-specific potentiation of stem and progenitor cell engraftment by AML1/RUNX1.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ETV6
Pubmed	11120811	The c-Abl tyrosine kinase is regulated downstream of the B cell antigen receptor and interacts with CD19.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CD19
Pubmed	16174740	Neuronal sorting protein-related receptor sorLA/LR11 regulates processing of the amyloid precursor protein.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SORL1
Pubmed	17982069	IL-6 contributes to the expression of RAGs in human mature B cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RAG1
Pubmed	18067888	Foreign body-type multinucleated giant cell formation requires protein kinase C beta, delta, and zeta.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PRKCZ
Pubmed	20373286:gr	Aurora-A expressing tumour cells are deficient for homology-directed DNA double strand-break repair and sensitive to PARP inhibition.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PARP1
Pubmed	22488361:gr	PACSIN1 regulates the TLR7/9-mediated type I interferon response in plasmacytoid dendritic cells.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	20613766:gr	Genome-wide association study to identify genetic variants present in Japanese patients harboring intracranial aneurysms.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IQSEC1
Pubmed	22653776:gr	TLR9- and Src-dependent expression of Krueppel-like factor 4 controls interleukin-10 expression in pneumonia.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	10023782	A novel isoform of the smooth muscle cell differentiation marker smoothelin.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	INPP5J
Pubmed	22853846:gr	Toll-like receptor-9 agonists increase cyclin D1 expression partly through activation of activator protein-1 in human oral squamous cell carcinoma cells.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TLR9
Pubmed	22134138:gr	Artemis interacts with the Cul4A-DDB1DDB2 ubiquitin E3 ligase and regulates degradation of the CDK inhibitor p27.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	DCLRE1C
Pubmed	12537697:gr	The role of the interferon regulatory factors, IRF-1 and IRF-2, in LPS-induced cyclooxygenase-2 (COX-2) expression in vivo and in vitro.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IRF2
Pubmed	16498264:gr	Regulation of GATA-3, c-maf and T-bet mRNA expression in bronchoalveolar lavage cells and bronchial biopsies after segmental allergen challenge.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GATA3
Pubmed	18331838	TTLL10 is a protein polyglycylase that can modify nucleosome assembly protein 1.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TTLL10
Pubmed	15016815:gr	E2A/HEB and Id3 proteins control the sensitivity to glucocorticoid-induced apoptosis in thymocytes by regulating the SRG3 expression.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	17616709:gr	Positive cross-regulatory loop ties GATA-3 to estrogen receptor alpha expression in breast cancer.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	GATA3
Pubmed	21818370:gr	Pathway of Toll-like receptor 7/B cell activating factor/B cell activating factor receptor plays a role in immune thrombocytopenia in vivo.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TNFRSF13C
Pubmed	15834957:gr	Differential expression of CRMP1, CRMP2A, CRMP2B, and CRMP5 in axons or dendrites of distinct neurons in the mouse brain.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	DPYSL2
Pubmed	25528765	The ubiquitin ligase Siah is a novel regulator of Zeb1 in breast cancer.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ZEB1
Pubmed	17148781:gr	Proteomic identification of proteins associated with the osmoregulatory transcription factor TonEBP/OREBP: functional effects of Hsp90 and PARP-1.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PARP1
Pubmed	17681636:gr	Modulation of telomere shelterin by TRF1 [corrected] and TRF2 interacts with telomerase to maintain the telomere length in non-small cell lung cancer.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TERF1
Pubmed	21454477	A role for ZO-1 and PLEKHA7 in recruiting paracingulin to tight and adherens junctions of epithelial cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	CGNL1
Pubmed	18954908:gr	LPS-induced MCP-1 expression in human microvascular endothelial cells is mediated by the tyrosine kinase, Pyk2 via the p38 MAPK/NF-kappaB-dependent pathway.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PTK2B
Pubmed	19832838:gr	Impact of morphology, MIB-1, p53 and MGMT on outcome in pilocytic astrocytomas.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	23300791:gr	Achaete-scute complex homolog-1 promotes DNA repair in the lung carcinogenesis through matrix metalloproteinase-7 and O(6)-methylguanine-DNA methyltransferase.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	20530675	Frequent attenuation of the WWOX tumor suppressor in osteosarcoma is associated with increased tumorigenicity and aberrant RUNX2 expression.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
Pubmed	23208507	The deubiquitinating enzyme USP37 regulates the oncogenic fusion protein PLZF/RARA stability.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	USP7
Pubmed	20432734:gr	Analysis of Ikaros family splicing variants in human hematopoietic lineages.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IKZF1
Pubmed	1673046	A human gene homologous to the formin gene residing at the murine limb deformity locus: chromosomal location and RFLPs.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	FMN1
Pubmed	17947710:gr	Macrophages from 11beta-hydroxysteroid dehydrogenase type 1-deficient mice exhibit an increased sensitivity to lipopolysaccharide stimulation due to TGF-beta-mediated up-regulation of SHIP1 expression.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	INPP5D
Pubmed	16007194	E12 and E47 modulate cellular localization and proteasome-mediated degradation of MyoD and Id1.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	19620627	Pre-B cell receptor-mediated cell cycle arrest in Philadelphia chromosome-positive acute lymphoblastic leukemia requires IKAROS function.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IKZF1
Pubmed	12469220:gr	Mutation analysis of K-ras and beta-catenin genes related to O6-methylguanin-DNA methyltransferase and mismatch repair protein status in human gallbladder carcinoma.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	MGMT
Pubmed	24292623	The myeloma drug lenalidomide promotes the cereblon-dependent destruction of Ikaros proteins.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IKZF1
Pubmed	26321866	EMT-associated factors promote invasive properties of uveal melanoma cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ZEB1
Pubmed	1649701	Functional activity of myogenic HLH proteins requires hetero-oligomerization with E12/E47-like proteins in vivo.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	TCF3
Pubmed	10487761	HDAC4 deacetylase associates with and represses the MEF2 transcription factor.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	HDAC4
Pubmed	17317768:gr	Three Na+/Ca2+ exchanger (NCX) variants are expressed in mouse osteoclasts and mediate calcium transport during bone resorption.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLC8A1
Pubmed	21382638	High levels of synaptosomal Na(+)-Ca(2+) exchangers (NCX1, NCX2, NCX3) co-localized with amyloid-beta in human cerebral cortex affected by Alzheimer's disease.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	SLC8A1
Pubmed	21276008:gr	PARP-1 deficiency blocks IL-5 expression through calpain-dependent degradation of STAT-6 in a murine asthma model.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PARP1
Pubmed	21890822	A NOTCH3-mediated squamous cell differentiation program limits expansion of EMT-competent cells that express the ZEB transcription factors.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	ZEB1
Pubmed	21780113:gr	PED/PEA-15 controls fibroblast motility and wound closure by ERK1/2-dependent mechanisms.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PEA15
Pubmed	18067888:gr	Foreign body-type multinucleated giant cell formation requires protein kinase C beta, delta, and zeta.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PRKCZ
Pubmed	24508801	Secreted phospholipases A¿are differentially expressed and epigenetically silenced in human breast cancer cells.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	PLA2G10
Pubmed	18410486:gr	The ubiquitin E3 ligase MARCH7 is differentially regulated by the deubiquitylating enzymes USP7 and USP9X.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	USP7
Pubmed	24607843	Survival in patients with high-risk prostate cancer is predicted by miR-221, which regulates proliferation, apoptosis, and invasion of prostate cancer cells by inhibiting IRF2 and SOCS3.	Pubmed	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	IRF2
Pubmed	20453440:gr	Association of IRF5, STAT4 and BLK with systemic lupus erythematosus and other rheumatic diseases.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	BLK
Pubmed	22434656:gr	Serum response factor regulates bone formation via IGF-1 and Runx2 signals.	GeneRIF	1.113E-2	1.000E0	1.435E-2	1.501E-1	1	3	RUNX2
