Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	26329582	The adaptor protein TRAF3 inhibits interleukin-6 receptor signaling in B cells to limit plasma cell development.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6R
Pubmed	28351322	PVT1 affects growth of glioma microvascular endothelial cells by negatively regulating miR-186.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ATG7
Pubmed	10660610	A human REV7 homolog that interacts with the polymerase zeta catalytic subunit hREV3 and the spindle assembly checkpoint protein hMAD2.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAD1L1
Pubmed	22534181	Expression pattern of the cannabinoid receptor genes in the frontal cortex of mood disorder patients and mice selectively bred for high and low fear.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CNR2
Pubmed	19961855:gr	Cyclic GMP/PKG-dependent inhibition of TRPC6 channel activity and expression negatively regulates cardiomyocyte NFAT activation Novel mechanism of cardiac stress modulation by PDE5 inhibition.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	23861967	Human Ubc9 is involved in intracellular HIV-1 Env stability after trafficking out of the trans-Golgi network in a Gag dependent manner.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FLOT1
Pubmed	15842360:gr	SHPS-1 negatively regulates integrin alphaIIbbeta3 function through CD47 without disturbing FAK phosphorylation.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD47
Pubmed	19124466:gr	Regulation of autophagy by the p300 acetyltransferase.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ATG7
Pubmed	19442614	Multiple osteoporosis susceptibility genes on chromosome 1p36 in Chinese.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CNR2
Pubmed	18028908	The phosphorylation of p25/TPPP by LIM kinase 1 inhibits its ability to assemble microtubules.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	26525581	Higher proliferation of peritumoral endothelial cells to IL-6/sIL-6R than tumoral endothelial cells in hepatocellular carcinoma.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6ST
Pubmed	21875593	ESCRT machinery potentiates HIV-1 utilization of the PI(4,5)P(2)-PLC-IP3R-Ca(2+) signaling cascade.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ITPR3
Pubmed	22492046	Reduced calreticulin levels link endoplasmic reticulum stress and Fas-triggered cell death in motoneurons vulnerable to ALS.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	16603397	Prolonged rapamycin treatment inhibits mTORC2 assembly and Akt/PKB.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	20375015:gr	Regulation of embryonic kidney branching morphogenesis and glomerular development by KISS1 receptor (Gpr54) through NFAT2- and Sp1-mediated Bmp7 expression.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	17998396	PRP4 is a spindle assembly checkpoint protein required for MPS1, MAD1, and MAD2 localization to the kinetochores.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAD1L1
Pubmed	17727818:gr	Stimulation of ERAD of misfolded null Hong Kong alpha1-antitrypsin by Golgi alpha1,2-mannosidases.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAN1A1
Pubmed	19506020	Contributions to neutropenia from PFAAP5 (N4BP2L2), a novel protein mediating transcriptional repressor cooperation between Gfi1 and neutrophil elastase.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	GFI1
Pubmed	25107909	Adaptor protein LRAP25 mediates myotonic dystrophy kinase-related Cdc42-binding kinase (MRCK) regulation of LIMK1 protein in lamellipodial F-actin dynamics.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	22853316	The GATA1s isoform is normally down-regulated during terminal haematopoietic differentiation and over-expression leads to failure to repress MYB, CCND2 and SKI during erythroid differentiation of K562 cells.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SKI
Pubmed	20810659	Cytoplasmic body component TRIM5{alpha} requires lipid-enriched microdomains for efficient HIV-1 restriction.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FLOT1
Pubmed	21751242:gr	Interleukin-4 inhibits RANKL-induced NFATc1 expression via STAT6: a novel mechanism mediating its blockade of osteoclastogenesis.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	16691243	The SIRP family of receptors and immune regulation.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD47
Pubmed	19346496:gr	Gfi1 integrates progenitor versus granulocytic transcriptional programming.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	GFI1
Pubmed	18974054	Dimerization and protein binding specificity of the U2AF homology motif of the splicing factor Puf60.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SF1
Pubmed	19596672	CB1 and CB2 cannabinoid receptors differentially regulate the production of reactive oxygen species by macrophages.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CNR2
Pubmed	19114562	Regulation of mTORC1 and mTORC2 complex assembly by phosphatidic acid: competition with rapamycin.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	11707408	Mad2 binding to Mad1 and Cdc20, rather than oligomerization, is required for the spindle checkpoint.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAD1L1
Pubmed	11524429	Stabilization of cortical actin induces internalization of transient receptor potential 3 (Trp3)-associated caveolar Ca2+ signaling complex and loss of Ca2+ influx without disruption of Trp3-inositol trisphosphate receptor association.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ITPR3
Pubmed	20851292:gr	Polymorphisms of superoxide dismutase, glutathione peroxidase and catalase genes in patients with post-transplant diabetes mellitus.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	17042716	RGS12 is essential for RANKL-evoked signaling for terminal differentiation of osteoclasts in vitro.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RGS12
Pubmed	12553555:gr	Co-expression of interleukin-6 (IL-6) and interleukin-6 receptor (IL-6R) in thyroid nodules is associated with co-expression of CD30 ligand/CD30 receptor.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6R
Pubmed	12351790	Role of Hec1 in spindle checkpoint signaling and kinetochore recruitment of Mad1/Mad2.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAD1L1
Pubmed	9143705	Transcription factors of the NFAT family: regulation and function.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	17853892	Direct stimulation of receptor-controlled phospholipase D1 by phospho-cofilin.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	16372246:gr	Immunoexpression of the CD30 ligand/CD30 and IL-6/IL-6R signals in thyroid autoimmune diseases.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6R
Pubmed	11826760	CD40 signaling and autoimmunity.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	22457635:gr	Physiological notch signaling maintains bone homeostasis via RBPjk and Hey upstream of NFATc1.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	12719976	Vinculin: a novel marker for quiescent and activated hepatic stellate cells in human and rat livers.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	16704426:gr	Atg8L/Apg8L is the fourth mammalian modifier of mammalian Atg8 conjugation mediated by human Atg4B, Atg7 and Atg3.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ATG7
Pubmed	22492089	Synergistic effect of thrombin and CD40 ligand on endothelial matrix metalloproteinase-10 expression and microparticle generation in vitro and in vivo.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	11043578	The LIM/homeodomain protein islet-1 modulates estrogen receptor functions.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	PECR
Pubmed	24939178	Regulation of SOD2 and ß-arrestin1 by interleukin-6 contributes to the increase of IGF-1R expression in docetaxel resistant prostate cancer cells.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6R
Pubmed	18373164:gr	Monocyte chemoattractant protein 1 and CD40 ligation have a synergistic effect on vascular endothelial growth factor production through cyclooxygenase 2 upregulation in gastric cancer.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	17698844	Human collagen Krox up-regulates type I collagen expression in normal and scleroderma fibroblasts through interaction with Sp1 and Sp3 transcription factors.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ZBTB7B
Pubmed	19424295	Regulation of actin function by protein kinase A-mediated phosphorylation of Limk1.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	23911407	Loss of plasma membrane integrity, complement response and formation of reactive oxygen species during early myocardial ischemia/reperfusion.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	10652353	Rho-associated kinase ROCK activates LIM-kinase 1 by phosphorylation at threonine 508 within the activation loop.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	11669066	Identification of a novel human peroxisomal 2,4-dienoyl-CoA reductase related protein using the M13 phage protein VI phage display technology.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	PECR
Pubmed	25684021	Interleukin-15-activated natural killer cells kill autologous osteoclasts via LFA-1, DNAM-1 and TRAIL, and inhibit osteoclast-mediated bone erosion in vitro.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD226
Pubmed	23578819	Overexpression of human mutated G93A SOD1 changes dynamics of the ER mitochondria calcium cycle specifically in mouse embryonic motor neurons.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	20595380	Cu,Zn superoxide dismutase maturation and activity are regulated by COMMD1.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	15752732:gr	Interleukin-4 inhibits RANKL-induced expression of NFATc1 and c-Fos: a possible mechanism for downregulation of osteoclastogenesis.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	21278340	Cutting edge: tubulin ¿ functions as an adaptor in NFAT-importin ß interaction.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	17507989	Achaete-scute homolog-1 linked to remodeling and preneoplasia of pulmonary epithelium.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	BAG3
Pubmed	17502379	Hypoxia-inducible factor 1alpha is regulated by the mammalian target of rapamycin (mTOR) via an mTOR signaling motif.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	22523320	Constitutively active mutant gp130 receptor protein from inflammatory hepatocellular adenoma is inhibited by an anti-gp130 antibody that specifically neutralizes interleukin 11 signaling.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6ST
Pubmed	18930811:gr	Severe oxidative damage in multiple sclerosis lesions coincides with enhanced antioxidant enzyme expression.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	17600709	Coassembly of flotillins induces formation of membrane microdomains, membrane curvature, and vesicle budding.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FLOT1
Pubmed	15798093	Components of DNA damage checkpoint pathway regulate UV exposure-dependent alterations of gene expression of FHIT and WWOX at chromosome fragile sites.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FHIT
Pubmed	16372246	Immunoexpression of the CD30 ligand/CD30 and IL-6/IL-6R signals in thyroid autoimmune diseases.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6R
Pubmed	15767663	Distinct signaling events downstream of mTOR cooperate to mediate the effects of amino acids and insulin on initiation factor 4E-binding proteins.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	11086001	betaIV spectrin, a new spectrin localized at axon initial segments and nodes of ranvier in the central and peripheral nervous system.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	PTPRN2
Pubmed	17609286:gr	Proteomic analysis defines altered cellular redox pathways and advanced glycation end-product metabolism in glomeruli of db/db diabetic mice.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	12419246	Structural mechanism of Smad4 recognition by the nuclear oncoprotein Ski: insights on Ski-mediated repression of TGF-beta signaling.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SKI
Pubmed	22622204	Curcumin induces autophagy to protect vascular endothelial cell survival from oxidative stress damage.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ATG7
Pubmed	18950738:gr	Arkadia represses the expression of myoblast differentiation markers through degradation of Ski and the Ski-bound Smad complex in C2C12 myoblasts.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SKI
Pubmed	20664914:gr	Genetics and clinical characteristics of keratoconus.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	25043047	Enhancer hijacking activates GFI1 family oncogenes in medulloblastoma.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	GFI1
Pubmed	18597038:gr	High resolution linkage and linkage disequilibrium analyses of chromosome 1p36 SNPs identify new positional candidate genes for low bone mineral density.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RERE
Pubmed	16824195	Different roles for the TOS and RAIP motifs of the translational regulator protein 4E-BP1 in the association with raptor and phosphorylation by mTOR in the regulation of cell size.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	18974054:gr	Dimerization and protein binding specificity of the U2AF homology motif of the splicing factor Puf60.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SF1
Pubmed	19421221:gr	Individual and epistatic effects of genetic polymorphisms of B-cell co-stimulatory molecules on susceptibility to pemphigus foliaceus.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	12218055:gr	Regulation of integrin function by CD47 ligands. Differential effects on alpha vbeta 3 and alpha 4beta1 integrin-mediated adhesion.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD47
Pubmed	16919458	mSin1 is necessary for Akt/PKB phosphorylation, and its isoforms define three distinct mTORC2s.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	21151573	An inducer of VGF protects cells against ER stress-induced cell death and prolongs survival in the mutant SOD1 animal models of familial ALS.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	12839965	Allele loss and promoter hypermethylation of VHL, RAR-beta, RASSF1A, and FHIT tumor suppressor genes on chromosome 3p in esophageal squamous cell carcinoma.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FHIT
Pubmed	26266960	Age-related increased prevalence of asthma and nasal polyps in chronic rhinosinusitis and its association with altered IL-6 trans-signaling.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6ST
Pubmed	20033473:gr	Cartilage oligomeric matrix protein promotes cell attachment via two independent mechanisms involving CD47 and alphaVbeta3 integrin.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD47
Pubmed	19421221	Individual and epistatic effects of genetic polymorphisms of B-cell co-stimulatory molecules on susceptibility to pemphigus foliaceus.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	24039253	Thrombin selectively engages LIM kinase 1 and slingshot-1L phosphatase to regulate NF-¿B activation and endothelial cell inflammation.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	23954233	Cysteine mutations cause defective tyrosine phosphorylation in MEGF10 myopathy.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FBXO18
Pubmed	18373164	Monocyte chemoattractant protein 1 and CD40 ligation have a synergistic effect on vascular endothelial growth factor production through cyclooxygenase 2 upregulation in gastric cancer.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	14741380:gr	RORalpha1 and RORalpha4 suppress TNF-alpha-induced VCAM-1 and ICAM-1 expression in human endothelial cells.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RORA
Pubmed	9153235	Flotillin and epidermal surface antigen define a new family of caveolae-associated integral membrane proteins.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FLOT1
Pubmed	19845829:gr	Inactivation of cytochrome c oxidase by mutant SOD1s in mouse motoneuronal NSC-34 cells is independent from copper availability but is because of nitric oxide.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	17068343	Cannabinoid receptor agonist-induced apoptosis of human prostate cancer cells LNCaP proceeds through sustained activation of ERK1/2 leading to G1 cell cycle arrest.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CNR2
Pubmed	19881538	Proteasome inhibitors activate autophagy as a cytoprotective response in human prostate cancer cells.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ATG7
Pubmed	21478148	Identification of a novel Bcl-2-interacting mediator of cell death (Bim) E3 ligase, tripartite motif-containing protein 2 (TRIM2), and its role in rapid ischemic tolerance-induced neuroprotection.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	TRIM2
Pubmed	16287849	Gfi1 coordinates epigenetic repression of p21Cip/WAF1 by recruitment of histone lysine methyltransferase G9a and histone deacetylase 1.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	GFI1
Pubmed	22292843:gr	SOD1, ANG, TARDBP and FUS mutations in amyotrophic lateral sclerosis: a United States clinical testing lab experience.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	17171548	Markers of antioxidant defence system and lipid peroxidation in peripheral blood of female patients with chronic idiopathic urticaria.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	11285233	The ciliary neurotrophic factor receptor alpha component induces the secretion of and is required for functional responses to cardiotrophin-like cytokine.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6ST
Pubmed	15459249	Farnesylthiosalicylic acid inhibits mammalian target of rapamycin (mTOR) activity both in cells and in vitro by promoting dissociation of the mTOR-raptor complex.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RPTOR
Pubmed	26514622	TRIM-NHL proteins in development and disease.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	TRIM2
Pubmed	20133449	PPAR-gamma coactivator-1alpha regulates progesterone production in ovarian granulosa cells with SF-1 and LRH-1.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SF1
Pubmed	20818387	A Pumilio-induced RNA structure switch in p27-3' UTR controls miR-221 and miR-222 accessibility.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	PUM1
Pubmed	24226095	Retinoic acid-related orphan receptor ¿ regulates diurnal rhythm and fasting induction of sterol 12¿-hydroxylase in bile acid synthesis.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RORA
Pubmed	22898984:gr	Lin28-mediated control of let-7 microRNA expression by alternative TUTases Zcchc11 (TUT4) and Zcchc6 (TUT7).	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	ZCCHC11
Pubmed	24747692	Flotillin depletion affects ErbB protein levels in different human breast cancer cells.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	FLOT1
Pubmed	20159251	Evidence for altered activity of the IL-6 pathway in chronic rhinosinusitis with nasal polyps.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6R
Pubmed	12459267	Cloning and comparative sequence analysis of PUM1 and PUM2 genes, human members of the Pumilio family of RNA-binding proteins.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	PUM1
Pubmed	11060035	The zinc finger protein Gfi-1 can enhance STAT3 signaling by interacting with the STAT3 inhibitor PIAS3.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	GFI1
Pubmed	20154138	Regulation of the copper chaperone CCS by XIAP-mediated ubiquitination.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	17312171	Functional synergy between CD40 ligand and HIV-1 Tat contributes to inflammation: implications in HIV type 1 dementia.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	11006080	Molecular cloning of testis-abundant finger Protein/Ring finger protein 23 (RNF23), a novel RING-B box-coiled coil-B30.2 protein on the class I region of the human MHC.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	TRIM39
Pubmed	17068343:gr	Cannabinoid receptor agonist-induced apoptosis of human prostate cancer cells LNCaP proceeds through sustained activation of ERK1/2 leading to G1 cell cycle arrest.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CNR2
Pubmed	18930811	Severe oxidative damage in multiple sclerosis lesions coincides with enhanced antioxidant enzyme expression.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	17636019	Epigenetic regulation of protein-coding and microRNA genes by the Gfi1-interacting tumor suppressor PRDM5.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	GFI1
Pubmed	20400704:gr	CD4+ T cells elicit host immune responses to MHC class II-negative ovarian cancer through CCL5 secretion and CD40-mediated licensing of dendritic cells.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	19285079:gr	Lyn inhibits osteoclast differentiation by interfering with PLCgamma1-mediated Ca2+ signaling.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	14975589	Morphine modulates HIV-1 gp160-induced murine macrophage and human monocyte apoptosis by disparate ways.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	24821155	Single nucleotide polymorphisms at erythropoietin, superoxide dismutase 1, splicing factor, arginine/serin-rich 15 and plasmacytoma variant translocation genes association with diabetic nephropathy.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	10800945	Differential regulation of leukemia inhibitory factor-stimulated neuronal gene expression by protein phosphatases SHP-1 and SHP-2 through mitogen-activated protein kinase-dependent and -independent pathways.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6ST
Pubmed	25991472	Expression of NKp30, NKp46 and DNAM-1 activating receptors on resting and IL-2 activated NK cells from healthy donors according to CMV-serostatus and age.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD226
Pubmed	21600873	Identification of Ski as a target for Aurora A kinase.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SKI
Pubmed	15790933	Transcriptional regulation of apolipoprotein A5 gene expression by the nuclear receptor RORalpha.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	RORA
Pubmed	22089180	Antioxidant enzymes GSR, SOD1, SOD2, and CAT gene variants and bone mineral density values in postmenopausal women: a genetic association analysis.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	23430976	The hydrolase DDAH2 enhances pancreatic insulin secretion by transcriptional regulation of secretagogin through a Sirt1-dependent mechanism in mice.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	DDAH2
Pubmed	18060032	Mutations in the EGFR kinase domain mediate STAT3 activation via IL-6 production in human lung adenocarcinomas.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	IL6ST
Pubmed	10559936	Activation of LIM-kinase by Pak1 couples Rac/Cdc42 GTPase signalling to actin cytoskeletal dynamics.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	LIMK1
Pubmed	11804586	The Mad2 spindle checkpoint protein undergoes similar major conformational changes upon binding to either Mad1 or Cdc20.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAD1L1
Pubmed	10037797	The vitronectin receptor and its associated CD47 molecule mediates proinflammatory cytokine synthesis in human monocytes by interaction with soluble CD23.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD47
Pubmed	12672403	Monocyte-derived IL12, CD86 (B7-2) and CD40L expression in relapsing and progressive multiple sclerosis.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	19801542	Negative feedback Inhibition of NFATc1 by DYRK1A regulates bone homeostasis.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	22366786	Mutations affecting the cytoplasmic functions of the co-chaperone DNAJB6 cause limb-girdle muscular dystrophy.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	BAG3
Pubmed	22411991	Overexpression of SKI oncoprotein leads to p53 degradation through regulation of MDM2 protein sumoylation.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SKI
Pubmed	11106735	Solution structure of the interacting domains of the Mad-Sin3 complex: implications for recruitment of a chromatin-modifying complex.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	MAD1L1
Pubmed	17097050	Inhibition of AMP-activated protein kinase suppresses IL-2 expression through down-regulation of NF-AT and AP-1 activation in Jurkat T cells.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	12207328:gr	Human lung myofibroblasts as effectors of the inflammatory process: the common receptor gamma chain is induced by Th2 cytokines, and CD40 ligand is induced by lipopolysaccharide, thrombin and TNF-alpha.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	CD40LG
Pubmed	19091752:gr	Expression of amyotrophic lateral sclerosis-linked SOD1 mutant increases the neurotoxic potential of microglia via TLR2.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
Pubmed	21398617	CD5 promotes IL-10 production in chronic lymphocytic leukemia B cells through STAT3 and NFAT2 activation.	Pubmed	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	NFATC1
Pubmed	19949914:gr	Cigarette smoke condensate causes a decrease of the gene expression of Cu-Zn superoxide dismutase, Mn superoxide dismutase, glutathione peroxidase, catalase, and free radical-induced cell injury in SH-SY5Y human neuroblastoma cells.	GeneRIF	5.237E-3	1.000E0	6.111E-3	5.830E-2	1	4	SOD1
